beta,eta_l,eta_h,epsilon,mu,nu,psi,rho,sigma,prev_Ash,prev_Asl,kappa,notifiedprev
0.637335927,0.335205678,0.783860405,0.774296214,534.3393773,5.860232151,0.086661566,62.84755947,114.4533274,0.04975421,0.000981446,1,0.38
0.267190996,0.388946948,0.732543688,0.805270184,291.3859361,1.532895981,0.222579724,53.80972383,94.75083351,0.063617673,0.009905407,1,0.38
0.316218851,0.285593098,1.243204991,0.630284295,193.5123165,1.658727246,0.275209806,52.5745796,91.41402628,0.03463593,0.00682685,1,0.38
0.382958183,0.339064303,1.187031212,0.704263266,166.9368807,2.808934609,0.190274127,68.16653587,102.8030171,0.035568896,0.00703145,1,0.38
0.408773154,0.351132692,0.751871999,0.956171511,185.0059054,2.97383339,0.145410232,58.17871123,92.73976353,0.085445209,0.002859118,1,0.38
0.372260199,0.355174914,0.842576748,0.976249864,216.7450753,2.799310558,0.173731591,58.6401291,75.46404327,0.056923053,0.009466788,1,0.38
0.456938614,0.331523417,0.827696368,0.390515648,261.5428084,3.671879626,0.128715102,42.79349034,51.80121205,0.064762412,0.007829285,1,0.38
0.433858147,0.296724183,1.031816999,0.266222433,227.9417757,3.248451647,0.157277399,50.07931438,71.99913016,0.045034332,0.006760433,1,0.38
0.276546353,0.411673688,0.514462213,0.543487545,86.29330878,1.713671972,0.169805007,58.59353945,127.9410698,0.074804666,0.001254622,1,0.38
0.598004236,0.330919271,0.894883111,0.86394014,155.3956833,5.63623765,0.102640383,55.31829904,112.0595075,0.048003399,0.00601568,1,0.38
0.366384476,0.334112133,1.05923549,0.184269183,382.4992345,2.296350694,0.195370729,49.85608342,109.4753844,0.048966899,0.00673491,1,0.38
0.363921002,0.279602332,1.134603191,0.826722161,196.2452009,2.578641474,0.224330618,57.36415559,72.01989196,0.042720059,0.006049141,1,0.38
0.397719806,0.455946888,0.613259899,0.155345516,162.2109874,3.002338757,0.112568075,61.43512383,69.7370131,0.079676404,0.005623159,1,0.38
0.328590843,0.330201174,0.747894511,0.784119215,472.2651088,2.392346817,0.155220422,50.36134731,74.59968136,0.061951899,0.004670334,1,0.38
0.435077191,0.257348054,1.461181455,0.535352069,170.4560101,2.893348538,0.20388685,55.18322842,104.21575,0.056755666,0.006821981,1,0.38
0.39290137,0.321944503,0.789870827,0.404297096,130.1050202,2.54361067,0.160001281,62.59432665,98.32154107,0.061948101,0.002175384,1,0.38
0.272768196,0.460596546,0.524409586,0.538983705,137.1012511,1.913386201,0.13075495,49.86731697,134.6679209,0.074402856,0.008686332,1,0.38
0.31245968,0.371762047,0.625929289,0.119030676,162.1835833,1.855091757,0.152452475,53.99798318,138.9707281,0.07976153,0.007663995,1,0.38
0.432052173,0.284415074,1.050713361,0.992590694,91.66945682,3.770367215,0.148877723,59.8643363,60.58649303,0.04240934,0.000806249,1,0.38
0.358449871,0.405475709,0.679736982,0.89739136,152.0448436,2.590415775,0.155613279,72.64202608,117.9697808,0.068870739,0.00717638,1,0.38
0.283552789,0.302883051,0.73098987,0.407362703,188.9224177,1.689611976,0.206542795,54.68600039,159.8035225,0.049176335,0.009902614,1,0.38
0.258641934,0.366492515,0.587228594,0.849918439,217.7100464,1.430911185,0.20375949,53.68309647,104.2994723,0.074662997,0.00983054,1,0.38
0.397333508,0.378028168,0.809471227,0.810833208,294.9594354,3.440352954,0.135721491,55.37151115,66.50815072,0.068910094,0.00220561,1,0.38
0.44600548,0.395543062,0.727903933,0.502603867,293.2307637,3.263248556,0.12710246,59.72947384,174.0979719,0.059699531,0.003361824,1,0.38
0.283552789,0.302883051,0.73098987,0.407362703,188.9224177,1.689611976,0.206542795,54.68600039,159.8035225,0.049176335,0.009902614,1,0.38
0.491247025,0.32706209,0.668121308,0.174181101,234.9950589,3.630592521,0.111938414,53.72917523,86.2601699,0.065209096,0.005432789,1,0.38
0.586163622,0.327073088,0.521096262,0.405622859,308.6605807,4.956527642,0.083306853,53.11881864,54.2665579,0.065557023,0.005716393,1,0.38
0.418697351,0.380232402,0.670841626,0.734400848,250.5350386,2.790931172,0.138183207,57.12516344,99.51372266,0.070879842,0.009393481,1,0.38
0.293448319,0.299206912,0.813788214,0.426817318,202.5004332,1.960354556,0.195942104,50.66256652,98.04096531,0.043740089,0.008364643,1,0.38
0.267152693,0.354549364,0.566989578,0.535958391,236.2511652,1.444365172,0.204191661,56.59572762,130.2530667,0.081787583,0.001963634,1,0.38
0.37050544,0.398243453,0.724419836,0.26844167,146.4675953,2.57938623,0.144628387,53.23797967,91.5508409,0.062736831,0.005669492,1,0.38
0.341856305,0.378066192,0.540905294,0.747411449,102.759823,2.416261251,0.130080868,52.34133002,53.02449695,0.076516013,0.009395729,1,0.38
0.372664216,0.341745899,0.742002166,0.836386409,140.6118474,2.97793748,0.136615701,62.3203589,86.01076505,0.053906417,0.001557847,1,0.38
0.344122265,0.411478802,0.581213672,0.88875254,411.3103203,2.616404052,0.139463977,48.55945493,100.4537657,0.064156804,0.004350556,1,0.38
0.348744964,0.290797525,0.948374831,0.90782786,350.1397571,2.541643388,0.213857528,49.86446467,102.8662571,0.04382279,0.006031797,1,0.38
0.33406855,0.357441099,0.855642051,0.380827128,188.6652318,2.139621733,0.182003999,51.18219121,98.64067453,0.055392824,0.003017435,1,0.38
0.34415417,0.370842857,0.635462516,0.993601019,218.962328,2.414339378,0.148698566,47.11912349,76.29557189,0.094023445,0.00943331,1,0.38
0.316218851,0.285593098,1.243204991,0.630284295,193.5123165,1.658727246,0.275209806,52.5745796,91.41402628,0.03463593,0.00682685,1,0.38
0.410467346,0.394508425,0.62532649,0.662674653,194.9777504,3.156294148,0.12775623,40.97987402,100.3060106,0.067044444,0.008127806,1,0.38
0.397819671,0.341387616,0.71666325,0.189870479,150.1189812,2.913337343,0.133691709,50.89995023,76.31961573,0.060685203,0.008309521,1,0.38
0.410738498,0.360825748,0.711271184,0.816217338,148.5140025,3.1709474,0.135857382,53.41553481,59.83362701,0.060323611,0.004634019,1,0.38
0.420173589,0.312572048,0.79663307,0.329971208,166.0856572,3.230054697,0.137211665,52.51171244,111.6636963,0.04866796,0.003952565,1,0.38
0.329651684,0.349112334,0.787828965,0.961799559,153.0411374,2.326866256,0.183801305,52.68635966,111.7458499,0.067753666,0.009600525,1,0.38
0.392033105,0.403494509,0.564654218,0.418095343,137.6156582,2.655035347,0.117776083,49.79811401,76.01943586,0.065095268,0.005774911,1,0.38
0.333058319,0.344910694,0.626761525,0.57292305,259.1631361,2.220709859,0.162390153,65.86840165,90.16193304,0.058609132,0.00745061,1,0.38
0.393458287,0.27668074,0.961293393,0.38120068,215.4001708,3.076517399,0.170003333,45.79093047,136.4627811,0.042956767,0.000617042,1,0.38
0.407036524,0.285194909,0.854683032,0.652817919,139.0856761,3.081491854,0.146523863,60.81811146,88.19916192,0.061477757,0.001139245,1,0.38
0.242507899,0.299287025,0.663638148,0.954710217,262.7455914,1.284183359,0.248213822,64.64890333,142.1734114,0.043580207,0.005305237,1,0.38
0.321088533,0.342403763,0.673066825,0.6870141,181.3588628,2.102541277,0.185853176,53.10793968,116.9946498,0.068709498,0.009882981,1,0.38
0.515333966,0.327991494,0.808727825,0.875653807,311.0193473,4.585852398,0.117841904,65.37377668,133.0145971,0.056557131,0.007737277,1,0.38
0.479103072,0.260105845,1.209273549,0.119922041,380.0841863,3.515843485,0.159412478,55.49257415,64.52527036,0.039507958,0.006928119,1,0.38
0.454427646,0.325008402,0.626096357,0.664458555,90.72689232,3.431146498,0.115002662,49.20452622,73.8751109,0.070758264,0.005123525,1,0.38
0.643424522,0.336667222,0.526594997,0.240715402,351.4619208,4.304518124,0.07710947,51.18147648,99.45072035,0.070931985,0.005934563,1,0.38
0.393141728,0.312747302,0.779469054,0.562605889,179.0762299,2.738712619,0.157342016,62.20997398,96.57132057,0.073937407,0.006641089,1,0.38
0.390920589,0.363496616,0.786240255,0.918573879,129.6561065,2.991644764,0.162304649,49.28936151,102.9650955,0.05951694,0.009071691,1,0.38
0.423199582,0.312716505,1.181992332,0.408856074,177.9161177,2.596224064,0.228086531,52.67675671,97.04956736,0.036850769,0.009276317,1,0.38
0.389132663,0.40444654,0.463529537,0.241921712,143.436391,2.537523137,0.099950609,68.87804754,110.1919932,0.085717742,0.008148519,1,0.38
0.362287429,0.328128821,0.79805372,0.211915994,285.4428064,2.398746744,0.166994015,64.45971705,92.53142543,0.055178376,0.004456029,1,0.38
0.357110119,0.37831617,0.649967133,0.65031474,182.5861036,2.679311636,0.138890323,56.85381701,76.60535276,0.08323084,0.004727983,1,0.38
0.404785986,0.409354621,0.69624051,0.935010166,140.3586165,3.3234515,0.129624,51.18432237,94.2572567,0.059895748,0.003334132,1,0.38
0.379203507,0.332654031,1.145918037,0.253455583,95.35925755,2.266160797,0.198603477,50.49015049,77.65571127,0.061589567,0.008505731,1,0.38
0.381117003,0.294053756,1.072907751,0.86399393,144.2994528,2.880118708,0.193216393,59.44370015,115.4375155,0.040217903,0.008416449,1,0.38
0.433700469,0.36477056,0.491359571,0.998354064,235.0254338,3.122916826,0.104975924,59.31026624,80.00587165,0.078915337,0.009259166,1,0.38
0.356564506,0.346674847,0.897310355,0.083453657,292.3893082,2.325636926,0.178938322,51.49261361,102.2862961,0.03774214,0.00872421,1,0.38
0.579989176,0.365494381,0.542455718,0.811892846,167.9085495,4.455617006,0.080787846,55.02394101,99.43249508,0.072694538,0.007023665,1,0.38
0.322329201,0.34878356,0.683440795,0.390006762,367.5821239,2.160805331,0.170554196,58.50521326,78.92194636,0.054231586,0.007687765,1,0.38
0.317319576,0.320975838,0.922207889,0.603304709,344.2147596,2.099777595,0.199869932,59.52350684,68.27658298,0.059948726,0.007793461,1,0.38
0.352808567,0.338794606,0.985680436,0.869122665,146.9605062,2.547845227,0.200741094,58.18184735,95.30342241,0.049434698,0.009433878,1,0.38
0.703442371,0.320461934,0.769840814,0.381100536,109.8880276,5.883377533,0.084007697,45.32727519,132.2449903,0.032008707,0.009825253,1,0.38
0.384714992,0.343400306,0.729575138,0.751194231,87.02228409,3.047453433,0.14579895,50.93524305,76.11265898,0.050616432,0.006529735,1,0.38
0.293176035,0.321356192,0.902573729,0.278933278,180.1182077,1.662387516,0.227709071,48.26798104,82.37571207,0.052410035,0.008072945,1,0.38
0.265355538,0.339331329,0.547044257,0.10094885,231.1942485,1.359991998,0.202937142,56.53480011,89.59116325,0.085941422,0.001734657,1,0.38
0.474231363,0.395016349,0.552432751,0.487170893,164.9768277,3.57169086,0.10024783,50.72809009,58.79972094,0.057014888,0.007454577,1,0.38
0.459728358,0.388271643,0.419142077,0.915915305,141.868999,3.065732141,0.10215848,53.82692378,92.19646208,0.079664242,0.006757499,1,0.38
0.391053777,0.259113605,1.115342377,0.25508827,181.792075,2.786931322,0.182368874,42.95006082,79.55363458,0.02610424,0.004416605,1,0.38
0.722914595,0.298423537,1.298906045,0.100068993,443.5271616,6.402381139,0.092417721,53.59075229,119.8280704,0.023610364,0.003355237,1,0.38
0.533397781,0.376481462,0.52492752,0.977639014,187.6401409,4.085451042,0.09660332,53.64140663,141.7098773,0.093938443,0.007636799,1,0.38
0.213148749,0.307175937,0.656163696,0.953249471,346.2945969,1.03850096,0.258516021,63.72091658,131.4839152,0.059868649,0.004799007,1,0.38
0.413859297,0.31296093,1.064114667,0.354293968,84.29947119,3.219592431,0.176333766,45.69174522,54.36324696,0.040440257,0.006038449,1,0.38
0.406269978,0.342717767,0.865073276,0.051733965,170.3362093,2.874026213,0.147744169,53.65526527,80.3931824,0.054145834,0.002515286,1,0.38
0.521304995,0.397540449,0.562338168,0.999514872,123.9413956,3.942689397,0.090117067,55.75278572,128.8062318,0.093451988,0.008799688,1,0.38
0.298652576,0.332479291,0.624633501,0.763502394,116.4313616,1.994375259,0.167329883,50.22416568,124.3843556,0.069965086,0.008986721,1,0.38
0.389096309,0.320070876,0.714776374,0.36575023,132.3520235,2.919004233,0.142006756,46.82271303,120.2493659,0.058888004,0.000914461,1,0.38
0.68711431,0.376606158,0.59928472,0.009448543,313.018289,5.670644412,0.067559078,48.85577013,79.01400688,0.058985875,0.006119812,1,0.38
0.50444146,0.358303739,0.881733304,0.724514112,369.9293734,4.393942094,0.12411429,56.32664815,64.07196046,0.067408493,0.001766854,1,0.38
0.29344446,0.322612287,0.755748904,0.566332455,239.3282728,1.800741756,0.188264627,62.49803482,65.73570858,0.06459079,0.008397405,1,0.38
0.399373198,0.288732482,1.301297592,0.827011426,325.6622113,3.27277933,0.175629793,55.92703966,58.88490102,0.048811596,0.003309454,1,0.38
0.413334951,0.363941671,0.619174685,0.679019747,137.0829426,3.036733502,0.118946247,65.40242564,102.1773013,0.060291901,0.008882542,1,0.38
0.328590843,0.330201174,0.747894511,0.784119215,472.2651088,2.392346817,0.155220422,50.36134731,74.59968136,0.061951899,0.004670334,1,0.38
0.476754853,0.388776204,0.644553693,0.58655063,111.3997632,3.769850764,0.105648091,56.41754307,118.7087289,0.054259599,0.009462883,1,0.38
0.399132423,0.335355199,0.703735961,0.618143528,127.9429209,2.656225885,0.161290717,60.32519491,92.92781981,0.064107652,0.005758262,1,0.38
0.324651926,0.329603649,0.798674753,0.621741659,143.6431542,2.248175095,0.172226034,47.60671747,88.50719016,0.05367728,0.002852623,1,0.38
0.387992864,0.326320272,0.78546818,0.40675614,194.0977087,3.015974075,0.156476813,61.17349717,83.07706205,0.031218557,0.000862671,1,0.38
0.404212398,0.421812359,0.795759593,0.811676449,337.6984011,3.043000771,0.124950661,63.39690887,88.01419205,0.083521104,0.001525921,1,0.38
0.356545737,0.356072323,0.792553039,0.286618246,229.0700028,2.355510717,0.16855715,53.32874955,156.8816724,0.048480009,0.004245296,1,0.38
0.428637897,0.197907239,1.705810197,0.860935735,203.3447451,2.851434718,0.255187729,58.6205434,89.5833949,0.024220138,0.004095974,1,0.38
0.456707943,0.34764692,0.672564046,0.738046045,248.9995819,3.624051007,0.115559066,53.47791909,96.59512711,0.057356207,0.009505465,1,0.38
0.37090345,0.341481513,0.935098405,0.203883404,270.2663632,2.391220155,0.185471024,53.6632789,82.19567467,0.067902263,0.001948269,1,0.38
0.315674145,0.412508693,0.467525788,0.191119565,258.0795148,1.815320277,0.127832595,59.13046734,101.8915849,0.081825425,0.00307205,1,0.38
0.31701966,0.336582451,0.826872362,0.264900718,244.8499698,1.825869319,0.197362492,51.85864305,70.94538424,0.057571958,0.001961896,1,0.38
0.366382232,0.352728837,0.69157886,0.837037964,334.8272857,2.731245335,0.138561057,42.83719217,112.1432736,0.061418648,0.004188468,1,0.38
0.283157281,0.335903031,0.985337721,0.961375433,207.9422116,1.885910818,0.216565388,55.36454251,129.5201117,0.051526778,0.005880952,1,0.38
0.434826308,0.36333662,0.531703694,0.600041318,176.8592743,2.908986414,0.116434273,46.41206686,83.35367581,0.068719767,0.000116937,1,0.38
0.310332413,0.397142251,0.575357666,0.562672878,235.2556135,2.019602522,0.159421961,47.77431025,101.2131184,0.067408259,0.00226797,1,0.38
0.353935415,0.410914242,0.537306515,0.884961414,326.2006402,2.35263984,0.124837789,56.91545913,155.3624766,0.068177297,0.008933017,1,0.38
0.585032489,0.379945211,0.581613349,0.264859696,105.8518856,4.651104294,0.08154584,57.59819232,99.82960649,0.076678002,0.00727981,1,0.38
0.500760852,0.387397591,0.675260505,0.171247669,271.7113802,4.0278261,0.106961761,58.85499195,67.68412079,0.053643172,0.000763371,1,0.38
0.362548443,0.364406718,0.790313833,0.572002036,379.4623573,2.433041412,0.166755143,52.47759958,159.4761267,0.070655065,0.003050565,1,0.38
0.367527947,0.318217488,0.750303151,0.345539827,153.4534713,2.555135741,0.168906653,48.6697098,106.8781551,0.033425334,0.009975227,1,0.38
0.35743875,0.35264495,0.789452373,0.055142185,80.91485783,2.219808934,0.166777832,65.47244845,91.70934877,0.049634819,0.009872074,1,0.38
0.432877865,0.327487119,0.755554377,0.994749455,93.33142336,3.402464891,0.134444781,65.65010437,87.01069464,0.070634088,0.007022058,1,0.38
0.55226675,0.345160844,0.580262497,0.302452394,201.6496798,4.241564698,0.089704171,57.57046933,160.8164599,0.058719025,0.004022771,1,0.38
0.387161105,0.354332778,0.680836858,0.981110327,269.241448,2.868070304,0.139576361,62.08295746,105.1621105,0.080325827,0.001702788,1,0.38
0.272674972,0.384370204,0.576700264,0.899822323,446.1581587,1.882767653,0.165191278,57.47378128,115.5453577,0.060930879,0.008089483,1,0.38
0.340650616,0.371367303,0.742503158,0.45469841,147.0293055,2.284900015,0.162078964,51.38416005,92.37575734,0.059318207,0.007085119,1,0.38
0.454007819,0.401986204,0.601942627,0.991434395,370.7163376,3.542523156,0.109765003,49.0019167,77.83821558,0.078815152,0.007166079,1,0.38
0.333810961,0.335595126,0.796450663,0.967633018,370.5768477,2.241971135,0.179491499,46.46391349,84.33163415,0.079336566,0.005662891,1,0.38
0.533397781,0.376481462,0.52492752,0.977639014,187.6401409,4.085451042,0.09660332,53.64140663,141.7098773,0.093938443,0.007636799,1,0.38
0.38634443,0.310582533,0.854585606,0.43786588,345.3059159,2.629639918,0.172169775,63.16679045,88.03354715,0.045783316,0.005914083,1,0.38
0.643733777,0.383596524,0.622885579,0.69356769,249.4052812,5.339931267,0.074542283,57.54499455,105.7516427,0.080655312,0.002794026,1,0.38
0.460353087,0.344876062,0.632422505,0.893920395,188.485389,3.868753134,0.116459965,54.34263597,162.4824046,0.04923664,0.007957848,1,0.38
0.394902543,0.400085581,0.484672101,0.433005125,253.9952973,2.595463543,0.112154497,55.64577886,204.5930148,0.074641361,0.003706905,1,0.38
0.439384922,0.341867087,0.827571171,0.956523578,356.5417445,3.802608243,0.129744509,50.93240638,94.41912328,0.049880418,0.006523215,1,0.38
0.321204318,0.335813381,0.858639358,0.398315808,300.8006541,2.18983104,0.200084858,57.36146597,71.05679461,0.041339248,0.007007005,1,0.38
0.363356964,0.371020546,0.781278038,0.51293183,196.7118375,2.409992627,0.168681186,54.53416359,79.88041488,0.051807098,0.007924822,1,0.38
0.678901538,0.246352134,1.55483248,0.032162322,361.1140567,5.435563931,0.127543525,51.85358162,110.5387296,0.034096737,0.001114265,1,0.38
0.361614608,0.329839011,0.670017642,0.736900716,125.7180069,2.226638938,0.165739717,48.91226675,80.09973856,0.063904591,0.009070897,1,0.38
0.247250545,0.310486086,0.760638221,0.804464463,353.2768606,1.314036099,0.257479788,65.19963094,146.8319993,0.053305287,0.005143089,1,0.38
0.447574664,0.343588005,0.634600434,0.639174801,207.6340838,3.292072501,0.121040529,51.82431064,82.85086326,0.071305738,0.002819285,1,0.38
0.568456448,0.339835834,0.789783442,0.324803912,184.2187581,4.847194094,0.097177784,51.09372605,75.49913798,0.05586138,0.007477012,1,0.38
0.464032259,0.290059281,0.89427942,0.390652231,384.1963269,3.841103972,0.14777411,50.727255,107.4738991,0.032412363,0.006969522,1,0.38
0.474952021,0.352931815,0.815834239,0.859032718,205.7910026,3.839626791,0.13950608,60.43455866,117.8708334,0.051747903,0.009473561,1,0.38
0.43080923,0.357912947,0.532622804,0.357276891,253.0179474,3.036563207,0.103929483,52.62558671,56.82230399,0.07517386,0.00352315,1,0.38
0.518623257,0.370683873,0.493604731,0.996343488,370.8214524,3.617036139,0.093061883,51.55717787,100.5230651,0.090840203,0.008232434,1,0.38
0.357110119,0.37831617,0.649967133,0.65031474,182.5861036,2.679311636,0.138890323,56.85381701,76.60535276,0.08323084,0.004727983,1,0.38
0.416977062,0.255649509,0.933772902,0.423418376,182.8302624,3.175199805,0.169617913,69.27611083,78.26517493,0.038887551,0.002092001,1,0.38
0.394857412,0.412139646,0.834644555,0.821222121,220.1044838,3.084582393,0.164281867,49.5903988,112.092187,0.073884198,0.009399168,1,0.38
0.636654792,0.380075681,0.736411261,0.071075679,122.48673,5.112874072,0.076460306,61.20205501,67.14212084,0.069865555,0.005047786,1,0.38
0.360307048,0.355609737,0.617733503,0.541489126,163.703567,2.554094192,0.131208647,44.47853658,120.2758175,0.059539272,0.000922881,1,0.38
0.415656064,0.391907012,0.554601459,0.591892449,177.6415125,2.862414979,0.110662397,47.59080615,79.87126974,0.065701869,0.004856006,1,0.38
0.379715521,0.36907981,0.394811963,0.717782465,134.1610445,2.519613591,0.111387279,56.72426361,249.2065169,0.073480493,0.007361273,1,0.38
0.413225266,0.341465403,0.705792808,0.02231566,223.2956783,2.963859266,0.135621817,55.74688551,82.42836336,0.048785834,0.005969083,1,0.38
0.49746745,0.258295338,1.380918816,0.174222865,95.98140927,3.517892817,0.182427794,45.42714025,68.55030397,0.045581101,0.005924897,1,0.38
0.43729985,0.340722905,0.783027202,0.121680279,298.1098544,3.197291853,0.12691253,58.45644117,75.18576943,0.050941656,0.008863317,1,0.38
0.534096502,0.396861435,0.491508142,0.75941704,149.4143573,4.151671977,0.088927804,58.4191902,82.77254991,0.076033297,0.001124901,1,0.38
0.417911402,0.356750421,0.564424958,0.703872937,319.6961794,2.727098511,0.125500283,55.77231468,105.2972432,0.070784461,0.009749266,1,0.38
0.563000121,0.32753276,0.907485785,0.742566574,132.3381541,5.203672951,0.110880446,52.80912778,86.45585378,0.049009494,0.006164061,1,0.38
0.369964397,0.305136092,1.051143051,0.652363032,168.7449662,2.485122352,0.211725546,56.34839896,146.1952005,0.045862822,0.009836189,1,0.38
0.325608949,0.359170762,0.768076083,0.943730244,142.3181312,2.154659899,0.190207556,61.66984551,93.67014306,0.074021101,0.001512276,1,0.38
0.371465959,0.22264339,1.542518544,0.748577656,156.5987108,2.230395892,0.262764175,61.46628496,92.04380714,0.030550444,0.005273303,1,0.38
0.334966102,0.341211772,0.724566277,0.631272005,86.83413429,2.209066943,0.162241542,56.64545967,97.09117928,0.077490611,0.003320152,1,0.38
0.537057889,0.353952408,0.851469126,0.292855367,122.109151,4.329227348,0.120836767,50.50177472,130.453616,0.041716771,0.007564427,1,0.38
0.363897151,0.325150761,0.793650517,0.828457172,209.5530705,2.706562786,0.180163488,60.06329867,81.45655093,0.046838974,0.00958248,1,0.38
0.524420802,0.310252813,0.663012042,0.720700454,133.6328897,4.371120291,0.104898258,50.21402058,77.59379074,0.05699308,0.007059612,1,0.38
0.614638436,0.319292363,0.879148691,0.858441628,385.1057125,6.300717209,0.092152967,56.07773567,69.6948832,0.032352664,0.009918799,1,0.38
0.558628959,0.370461782,0.785541646,0.636183008,192.0585785,4.814544223,0.097253826,52.28938922,106.066038,0.048278934,0.000335034,1,0.38
0.363921002,0.279602332,1.134603191,0.826722161,196.2452009,2.578641474,0.224330618,57.36415559,72.01989196,0.042720059,0.006049141,1,0.38
0.45256368,0.298476432,0.66013365,0.554039107,157.65687,3.542382029,0.121771124,56.73852818,74.35513935,0.082362506,0.001909859,1,0.38
0.43655966,0.334845523,1.100353747,0.423894456,194.6425231,3.301509343,0.166598563,64.53025116,121.8636997,0.033275122,0.006154003,1,0.38
0.269974582,0.387061806,0.543936608,0.798930722,197.1483675,1.693313385,0.174815768,55.97157309,103.6924772,0.071026689,0.003027864,1,0.38
0.465065689,0.38511673,0.566174016,0.985430594,175.1719452,3.507063776,0.103279524,59.55686715,69.26383653,0.074344342,0.009041205,1,0.38
0.429064997,0.288675991,1.256905177,0.929804866,173.0878095,3.595436786,0.191589995,45.44555038,72.95960961,0.037278805,0.007698958,1,0.38
0.354652173,0.40069966,0.650352077,0.264372889,219.1812755,2.464103695,0.134216359,53.84302658,62.63618504,0.062711679,0.007268998,1,0.38
0.418351812,0.334113225,0.893229456,0.473673577,359.5203738,3.112503914,0.167974178,65.19053539,140.2059576,0.042478951,0.006221666,1,0.38
0.219757109,0.305095927,0.706459652,0.995550628,325.7549238,1.079444654,0.262386006,64.55618824,129.4664891,0.053405429,0.00406207,1,0.38
0.468496779,0.355309732,0.877226951,0.816776569,125.5479281,3.878481167,0.131209495,50.84456187,102.7766644,0.042319492,0.003459845,1,0.38
0.426808843,0.366009199,0.744404595,0.342846807,182.6186523,3.273852083,0.140811763,48.24542065,125.9935019,0.049212914,0.000573723,1,0.38
0.668468212,0.328787382,0.671013064,0.058174289,127.6604915,5.209015031,0.074121999,63.94192445,115.943601,0.05536001,0.003551127,1,0.38
0.35839044,0.353702197,0.725692187,0.887585734,129.1819868,2.785465575,0.163621333,52.36112134,135.9295337,0.058228737,0.005283367,1,0.38
0.287393369,0.344808393,0.526537608,0.191321529,283.0171192,1.56680679,0.194873002,57.84959683,97.88711388,0.087970779,0.003035321,1,0.38
0.355269755,0.327036939,0.96131578,0.773743858,195.3164344,2.615276561,0.183671783,57.13719076,101.4712545,0.048367882,0.009701012,1,0.38
0.343964065,0.394831318,0.559622674,0.062000358,245.2983679,2.191753865,0.134918598,51.09737988,72.11412192,0.068635737,0.009789998,1,0.38
0.322665895,0.344416527,0.669551577,0.955247198,159.7300094,2.211667814,0.132154801,49.7691342,121.3644179,0.092374534,0.003981578,1,0.38
0.313061389,0.411464285,0.432531098,0.591649354,170.6646717,1.977088135,0.136590281,58.78097478,87.94081304,0.051569812,0.008965218,1,0.38
0.427265099,0.326308117,0.809290475,0.007389051,85.43486848,2.815835607,0.142934796,52.46661002,115.0966905,0.041270947,0.009586888,1,0.38
0.437088041,0.369951881,0.802355165,0.454940685,125.6950086,3.436704697,0.122693632,63.06155601,57.69477379,0.082541068,0.002297895,1,0.38
0.41055156,0.366915866,0.867368273,0.29745733,160.5167039,3.11646555,0.144099933,48.11786446,67.98635213,0.047095222,0.004441641,1,0.38
0.465285153,0.329406781,0.818560364,0.705029724,194.5689399,3.804898235,0.122865161,54.43191734,131.8445861,0.0628099,0.000265407,1,0.38
0.320716512,0.34738348,0.889368543,0.869421421,789.1235967,2.337470316,0.180606646,48.60695814,79.37021072,0.047244442,0.007100087,1,0.38
0.258641934,0.366492515,0.587228594,0.849918439,217.7100464,1.430911185,0.20375949,53.68309647,104.2994723,0.074662997,0.00983054,1,0.38
0.466065136,0.330025932,0.915345434,0.866943378,227.8426189,3.903474286,0.126902477,60.56249335,105.5732923,0.062284621,0.009257197,1,0.38
0.327229353,0.367567895,0.667441656,0.939731001,158.138925,2.265048787,0.152122541,59.92766905,167.2233315,0.061493024,0.00367058,1,0.38
0.431123387,0.330606484,0.723914577,0.131711059,249.0170819,3.174450202,0.125497296,51.41570525,101.6783524,0.043231102,0.005762957,1,0.38
0.667356208,0.376206644,0.58424536,0.607516536,141.6818824,5.218189715,0.068795853,54.7606498,74.5296698,0.073558435,0.002331895,1,0.38
0.324675833,0.312868382,0.96039038,0.652308115,259.6069998,2.088480681,0.209249359,60.94235011,117.6893963,0.048137393,0.009384567,1,0.38
0.388596907,0.365516684,0.558416,0.829060743,186.0556273,2.592695691,0.123782123,52.56204432,70.82335486,0.082691281,0.007535313,1,0.38
0.382301253,0.371229993,0.585027234,0.644590809,173.0664137,2.671348173,0.132039367,51.89786474,75.68411866,0.080393144,0.002733451,1,0.38
0.569102313,0.342717077,0.645774908,0.062918581,183.0959176,4.540911816,0.085281072,49.7945304,93.51770158,0.046837984,0.006678743,1,0.38
0.406118316,0.363059028,0.85144635,0.900533865,106.2321052,3.257279197,0.145798032,57.61074147,167.6817521,0.074181806,0.008056987,1,0.38
0.398369265,0.325896355,0.839921753,0.544413458,300.2669583,3.097199061,0.151267193,69.72180409,86.45236372,0.046163815,0.005881121,1,0.38
0.421479695,0.270339876,0.96262368,0.816429178,192.9971126,3.481461512,0.140440037,55.26063501,96.03767484,0.059919497,0.005930016,1,0.38
0.692402757,0.325201019,0.576293752,0.465867757,119.5623586,5.547630207,0.075342532,46.82364806,121.9810675,0.043032123,0.009839579,1,0.38
0.38920491,0.323354883,0.83033883,0.607846189,171.0332578,2.634642908,0.17207445,54.59727967,96.09241696,0.079401782,0.003925496,1,0.38
